CVE_DOC,CVE_CLPV,STATUS,CVE_VEND,FECHAELAB,FECHA_DOC,FECHA_ENT,FECHA_VEN,FECHA_CANCELA,CAN_TOT,DES_TOT,DES_FIN
F39166,6282,C,2.0,05:19.1,28/09/2022,28/09/2022 00:00,28/09/2022,28/09/2022,675.0,0.0,0.0
F39167,6859,E,2.0,14:33.3,28/09/2022,28/09/2022 00:00,28/09/2022,,810.0,0.0,0.0
F39168,6582,E,2.0,26:14.4,28/09/2022,28/09/2022 00:00,28/09/2022,,675.0,0.0,0.0
F39169,5372,E,2.0,39:45.6,28/09/2022,28/09/2022 00:00,28/09/2022,,5680.305,0.0,0.0
F39170,8454,E,2.0,36:05.7,28/09/2022,28/09/2022 00:00,28/09/2022,,772.6034,0.0,0.0
F39171,8689,E,2.0,31:43.2,28/09/2022,28/09/2022 00:00,28/09/2022,,530.15,0.0,0.0
F39172,5926,E,2.0,39:31.9,28/09/2022,28/09/2022 00:00,28/09/2022,,180.0,0.0,0.0
F39173,5923,E,2.0,23:34.9,28/09/2022,28/09/2022 00:00,28/09/2022,,674.0,0.0,0.0
F39174,4598,E,1.0,25:26.0,28/09/2022,27/09/2022 00:00,28/10/2022,,44259.0,0.0,0.0
F39175,8761,E,2.0,15:18.5,28/09/2022,28/09/2022 00:00,28/09/2022,,880.0,0.0,0.0
F39176,4348,E,2.0,16:57.5,28/09/2022,28/09/2022 00:00,28/09/2022,,1837.5,0.0,0.0
F39177,6194,E,2.0,49:40.2,29/09/2022,04/10/2022 00:00,29/09/2022,,2328.52,0.0,0.0
F39178,1020,E,2.0,01:38.7,29/09/2022,29/09/2022 00:00,29/10/2022,,970.0,0.0,0.0
F39179,3718,E,2.0,01:29.5,29/09/2022,22/09/2022 00:00,29/09/2022,,1546.12,0.0,0.0
F39180,8317,E,2.0,57:04.7,29/09/2022,29/09/2022 00:00,29/09/2022,,240.0,0.0,0.0
F39181,8511,E,2.0,12:15.7,29/09/2022,29/09/2022 00:00,29/09/2022,,2163.954,0.0,0.0
F39182,8671,E,2.0,17:15.4,29/09/2022,29/09/2022 00:00,29/09/2022,,344.85,0.0,0.0
F39183,5591,E,2.0,20:52.7,29/09/2022,28/09/2022 00:00,29/09/2022,,33082.5,0.0,0.0
F39184,6141,E,2.0,32:39.0,29/09/2022,29/09/2022 00:00,29/09/2022,,465.0,0.0,0.0
F39185,8019,E,1.0,41:51.9,29/09/2022,26/09/2022 00:00,29/09/2022,,14200.0,0.0,0.0
F39186,4464,E,2.0,47:03.4,29/09/2022,29/09/2022 00:00,14/10/2022,,412.0,0.0,0.0
F39187,3032,E,2.0,35:36.5,30/09/2022,30/09/2022 00:00,30/09/2022,,1400.0,0.0,0.0
F39188,6381,E,2.0,39:53.9,30/09/2022,28/09/2022 00:00,30/09/2022,,2660.7,0.0,0.0
F39189,5926,E,2.0,43:02.2,30/09/2022,30/09/2022 00:00,30/09/2022,,103.95,0.0,0.0
F39190,2964,E,2.0,02:03.0,30/09/2022,30/09/2022 00:00,30/09/2022,,1798.56,0.0,0.0
F39191,8754,E,2.0,43:56.2,30/09/2022,28/09/2022 00:00,30/09/2022,,34786.12,0.0,0.0
F39192,8763,E,2.0,20:51.4,30/09/2022,30/09/2022 00:00,30/09/2022,,1151.0,0.0,0.0
F39193,8764,E,2.0,24:07.1,30/09/2022,30/09/2022 00:00,30/09/2022,,6764.7586,0.0,0.0
F39194,2722,E,2.0,25:36.9,30/09/2022,30/09/2022 00:00,30/09/2022,,201.84,0.0,0.0
F39195,417,E,2.0,27:39.9,30/09/2022,28/09/2022 00:00,15/10/2022,,10069.5,0.0,0.0
F39196,417,E,2.0,30:11.7,30/09/2022,28/09/2022 00:00,15/10/2022,,11284.4,0.0,0.0
F39197,8347,E,2.0,37:37.8,30/09/2022,30/09/2022 00:00,30/09/2022,,18500.0,0.0,0.0
F39198,8320,E,2.0,58:35.9,30/09/2022,04/10/2022 00:00,30/09/2022,,16980.0,0.0,0.0
F39199,8483,E,2.0,02:38.1,30/09/2022,26/09/2022 00:00,30/09/2022,,8250.0,0.0,0.0
F39200,8192,E,2.0,57:12.8,30/09/2022,04/10/2022 00:00,30/09/2022,,1283.8,0.0,0.0
F39201,3228,E,1.0,58:33.9,30/09/2022,29/09/2022 00:00,30/10/2022,,75476.0,0.0,0.0
F39202,8762,E,2.0,06:55.6,30/09/2022,30/09/2022 00:00,30/09/2022,,3572.6982,0.0,0.0
F39203,8660,E,2.0,33:19.9,30/09/2022,27/09/2022 00:00,30/09/2022,,1162.92,0.0,0.0
F39204,8660,E,2.0,34:19.6,30/09/2022,04/10/2022 00:00,30/09/2022,,1110.12,0.0,0.0
F39205,8765,E,2.0,06:26.3,30/09/2022,30/09/2022 00:00,30/09/2022,,1496.5948,0.0,0.0
F39206,1429,E,1.0,29:41.8,30/09/2022,30/09/2022 00:00,29/11/2022,,14200.0,0.0,0.0
F39207,1429,E,1.0,31:40.7,30/09/2022,30/09/2022 00:00,29/11/2022,,23625.0,0.0,0.0
F39208,6869,E,2.0,35:49.5,30/09/2022,06/10/2022 00:00,30/09/2022,,28363.44,0.0,0.0
F39209,8378,E,2.0,02:10.7,30/09/2022,30/09/2022 00:00,30/09/2022,,1717.125,0.0,0.0
F39210,8378,E,2.0,03:06.8,30/09/2022,30/09/2022 00:00,30/09/2022,,258.228,0.0,0.0
F39211,8756,E,2.0,17:09.8,30/09/2022,30/09/2022 00:00,30/09/2022,,948.2758,0.0,0.0
F39212,5458,E,2.0,22:40.1,30/09/2022,04/10/2022 00:00,30/09/2022,,1370.74,0.0,0.0
F39213,6011,E,2.0,27:50.6,30/09/2022,04/10/2022 00:00,30/09/2022,,1018.0,0.0,0.0
F39214,5923,E,2.0,32:42.8,30/09/2022,30/09/2022 00:00,30/09/2022,,877.7241,0.0,0.0
F39216,6109,E,2.0,42:15.8,30/09/2022,29/09/2022 00:00,30/09/2022,,1635.58,0.0,0.0
F39217,8341,E,2.0,44:48.9,30/09/2022,30/09/2022 00:00,30/09/2022,,10117.6034,0.0,0.0
F39218,8766,C,2.0,49:19.1,30/09/2022,30/09/2022 00:00,30/09/2022,30/09/2022,699.5,0.0,0.0
F39219,5926,E,2.0,20:40.2,30/09/2022,30/09/2022 00:00,30/09/2022,,2586.2068,0.0,0.0
F39220,8692,E,2.0,23:36.3,30/09/2022,30/09/2022 00:00,30/09/2022,,344.8275,0.0,0.0
F39221,5926,E,2.0,25:29.2,30/09/2022,30/09/2022 00:00,30/09/2022,,350.0,0.0,0.0
F39222,6741,E,2.0,26:56.1,30/09/2022,30/09/2022 00:00,30/09/2022,,258.6206,0.0,0.0
F39223,8086,E,2.0,28:25.4,30/09/2022,04/10/2022 00:00,30/09/2022,,2122.56,0.0,0.0
F39224,5926,E,2.0,29:46.8,30/09/2022,30/09/2022 00:00,30/09/2022,,1284.05,0.0,0.0
F39225,8766,E,2.0,36:37.0,30/09/2022,30/09/2022 00:00,30/09/2022,,699.5,0.0,0.0
F39226,5926,E,2.0,38:16.6,30/09/2022,30/09/2022 00:00,30/09/2022,,1282.0775,0.0,0.0
F39227,8653,E,2.0,39:30.8,30/09/2022,30/09/2022 00:00,30/09/2022,,3644.6034,0.0,0.0
F39228,8767,C,1.0,26:55.6,03/10/2022,03/10/2022 00:00,03/10/2022,03/10/2022,965.4,0.0,0.0
F39229,5985,E,2.0,49:29.0,04/10/2022,04/10/2022 00:00,04/10/2022,,1608.13,0.0,0.0
F39230,5926,E,2.0,05:07.6,04/10/2022,03/10/2022 00:00,04/10/2022,,1060.3,0.0,0.0
F39231,2765,E,2.0,09:16.1,04/10/2022,03/10/2022 00:00,04/10/2022,,515.5,0.0,0.0
F39232,4914,E,2.0,10:51.5,04/10/2022,03/10/2022 00:00,04/10/2022,,542.93,0.0,0.0
F39233,3521,E,2.0,12:58.5,04/10/2022,03/10/2022 00:00,04/10/2022,,2316.0,0.0,0.0
F39234,8192,E,2.0,22:33.5,04/10/2022,03/10/2022 00:00,04/10/2022,,330.0,0.0,0.0
F39235,8767,E,1.0,27:23.9,04/10/2022,03/10/2022 00:00,04/10/2022,,965.4,0.0,0.0
F39236,6573,E,2.0,55:27.2,04/10/2022,04/10/2022 00:00,04/10/2022,,600.0,0.0,0.0
F39237,8316,E,2.0,14:54.0,04/10/2022,00:00:00,19/10/2022,,7010.0,0.0,0.0
F39238,664,E,1.0,22:09.8,04/10/2022,22/09/2022 00:00,19/10/2022,,1157.93,0.0,0.0
F39239,2687,E,1.0,29:42.0,04/10/2022,27/09/2022 00:00,03/11/2022,,4500.0,0.0,0.0
F39240,5926,E,2.0,55:24.2,04/10/2022,04/10/2022 00:00,04/10/2022,,1399.04,0.0,0.0
F39241,5926,E,2.0,13:11.3,04/10/2022,04/10/2022 00:00,04/10/2022,,377.25,0.0,0.0
F39242,4661,E,2.0,51:07.8,04/10/2022,04/10/2022 00:00,04/10/2022,,75.0,0.0,0.0
F39243,455,E,2.0,24:12.1,04/10/2022,04/10/2022 00:00,04/10/2022,,880.0,0.0,0.0
F39244,8697,E,2.0,39:38.9,05/10/2022,05/10/2022 00:00,05/10/2022,,1217.2,0.0,0.0
F39245,5633,E,2.0,44:53.7,05/10/2022,05/10/2022 00:00,05/10/2022,,1320.0,0.0,0.0
F39246,5633,E,2.0,59:02.1,05/10/2022,05/10/2022 00:00,05/10/2022,,548.276,0.0,0.0
F39247,8602,E,2.0,12:18.6,05/10/2022,05/10/2022 00:00,05/10/2022,,186.6,0.0,0.0
F39248,4784,E,2.0,11:04.7,05/10/2022,05/10/2022 00:00,05/10/2022,,462.0,0.0,0.0
F39249,8768,E,2.0,04:36.1,05/10/2022,05/10/2022 00:00,05/10/2022,,1106.476,0.0,0.0
F39250,5926,E,2.0,06:31.7,05/10/2022,05/10/2022 00:00,05/10/2022,,493.35,0.0,0.0
F39251,37,E,2.0,17:39.9,05/10/2022,27/09/2022 00:00,05/10/2022,,1152.6,0.0,0.0
F39252,5926,E,2.0,21:04.6,05/10/2022,05/10/2022 00:00,05/10/2022,,1125.0,0.0,0.0
F39253,8511,E,2.0,09:45.5,05/10/2022,05/10/2022 00:00,05/10/2022,,899.4,0.0,0.0
F39254,3437,E,2.0,16:38.4,06/10/2022,05/10/2022 00:00,06/10/2022,,3183.1504,0.0,0.0
F39255,5926,E,2.0,27:27.6,06/10/2022,06/10/2022 00:00,06/10/2022,,176.0,0.0,0.0
F39256,5424,E,2.0,28:39.2,06/10/2022,12/09/2022 00:00,06/10/2022,,2533.27,0.0,0.0
F39257,2527,E,1.0,24:44.1,06/10/2022,06/10/2022 00:00,05/11/2022,,1060.3,0.0,0.0
F39258,8387,E,2.0,27:46.4,06/10/2022,06/10/2022 00:00,06/10/2022,,400.0,0.0,0.0
F39259,2244,E,1.0,47:48.3,06/10/2022,06/10/2022 00:00,05/11/2022,,9438.8,0.0,0.0
F39260,8454,E,2.0,08:47.7,07/10/2022,04/10/2022 00:00,07/10/2022,,772.6,0.0,0.0
F39261,6963,E,2.0,59:18.5,07/10/2022,07/10/2022 00:00,07/10/2022,,600.0,0.0,0.0
F39262,5923,E,2.0,49:06.7,07/10/2022,07/10/2022 00:00,07/10/2022,,1389.15,0.0,0.0
F39263,6503,E,2.0,10:00.0,07/10/2022,07/10/2022 00:00,07/10/2022,,360.0,0.0,0.0
F39264,5458,E,2.0,14:13.2,07/10/2022,07/10/2022 00:00,07/10/2022,,290.96,0.0,0.0
F39265,5926,E,2.0,21:05.1,07/10/2022,06/10/2022 00:00,07/10/2022,,1960.28,0.0,0.0
F39266,2357,E,2.0,47:17.3,07/10/2022,07/10/2022 00:00,07/10/2022,,1204.8,0.0,0.0
F39267,5926,E,2.0,03:15.7,07/10/2022,06/10/2022 00:00,07/10/2022,,144.04,0.0,0.0
F39268,5926,E,2.0,27:31.6,07/10/2022,07/10/2022 00:00,07/10/2022,,472.5,0.0,0.0
F39269,5926,E,2.0,36:02.6,07/10/2022,07/10/2022 00:00,07/10/2022,,1602.16,0.0,0.0
F39270,8701,E,1.0,53:08.1,07/10/2022,30/09/2022 00:00,07/10/2022,,13783.98,0.0,0.0
F39271,8762,E,2.0,19:35.5,07/10/2022,11/10/2022 00:00,07/10/2022,,3572.7,0.0,0.0
F39272,8765,E,2.0,27:05.5,07/10/2022,07/10/2022 00:00,07/10/2022,,1911.0,0.0,0.0
F39273,4889,E,2.0,43:42.3,10/10/2022,07/10/2022 00:00,10/10/2022,,4717.35,0.0,0.0
F39274,6259,E,2.0,15:52.4,10/10/2022,10/10/2022 00:00,10/10/2022,,4850.0,0.0,0.0
F39275,8653,E,2.0,26:04.7,10/10/2022,10/10/2022 00:00,10/10/2022,,1481.782,0.0,0.0
F39276,8770,E,2.0,56:09.2,10/10/2022,10/10/2022 00:00,10/10/2022,,328.25,0.0,0.0
F39277,6869,E,2.0,06:39.8,10/10/2022,10/10/2022 00:00,10/10/2022,,72.0,0.0,0.0
F39278,8764,E,2.0,01:54.6,10/10/2022,12/10/2022 00:00,10/10/2022,,6764.76,0.0,0.0
F39279,5926,E,2.0,25:25.6,10/10/2022,10/10/2022 00:00,10/10/2022,,117.22,0.0,0.0
F39280,8132,E,2.0,22:55.0,11/10/2022,11/10/2022 00:00,11/10/2022,,2866.4988,0.0,0.0
F39281,466,E,1.0,26:03.6,11/10/2022,07/10/2022 00:00,10/12/2022,,2930.5,0.0,0.0
F39282,4649,E,2.0,29:06.8,11/10/2022,10/10/2022 00:00,11/10/2022,,1425.0,0.0,0.0
,5814,E,2.0,43:00.8,12/10/2022,12/10/2022 00:00,12/10/2022,,1406.14,0.0,0.0
F39284,1925,E,2.0,53:42.3,12/10/2022,07/10/2022 00:00,11/11/2022,,28995.0,0.0,0.0
F39285,8368,E,2.0,55:36.1,12/10/2022,12/10/2022 00:00,12/10/2022,,2792.0,0.0,0.0
F39286,6797,E,2.0,59:19.0,12/10/2022,12/10/2022 00:00,12/10/2022,,1245.02,0.0,0.0
F39287,6797,E,2.0,02:45.7,12/10/2022,12/10/2022 00:00,12/10/2022,,4424.0,0.0,0.0
F39288,8196,E,2.0,33:50.7,12/10/2022,12/10/2022 00:00,12/10/2022,,1988.7504,0.0,0.0
F39289,417,E,2.0,58:28.8,12/10/2022,12/10/2022 00:00,27/10/2022,,11898.0,0.0,0.0
F39290,401,E,2.0,07:01.8,12/10/2022,12/10/2022 00:00,27/10/2022,,114.0,0.0,0.0
F39291,4598,E,1.0,13:39.5,12/10/2022,12/10/2022 00:00,11/11/2022,,38665.75,0.0,0.0
F39292,5357,E,2.0,29:48.1,12/10/2022,12/10/2022 00:00,12/10/2022,,103.45,0.0,0.0
F39293,2650,E,2.0,07:01.1,12/10/2022,12/10/2022 00:00,12/10/2022,,336.3,0.0,0.0
F39294,5935,E,2.0,25:04.0,12/10/2022,30/09/2022 00:00,27/10/2022,,1314.0,0.0,0.0
F39295,8772,E,2.0,33:50.6,12/10/2022,12/10/2022 00:00,12/10/2022,,300.53,0.0,0.0
F39296,5845,E,2.0,49:34.6,12/10/2022,12/10/2022 00:00,12/10/2022,,1000.0,0.0,0.0
F39297,6040,E,2.0,05:05.7,12/10/2022,12/10/2022 00:00,12/10/2022,,2450.0,0.0,0.0
F39298,5926,E,2.0,36:34.2,13/10/2022,12/10/2022 00:00,13/10/2022,,170.6353,0.0,0.0
F39299,6381,E,2.0,15:01.4,13/10/2022,13/10/2022 00:00,13/10/2022,,568.75,0.0,0.0
F39300,806,E,2.0,46:26.1,13/10/2022,12/10/2022 00:00,28/10/2022,,3717.0,0.0,0.0
F39301,5458,E,2.0,32:42.3,13/10/2022,13/10/2022 00:00,13/10/2022,,581.96,0.0,0.0
F39302,6333,E,2.0,37:11.8,13/10/2022,13/10/2022 00:00,13/10/2022,,1737.5,0.0,0.0
F39303,8766,E,2.0,46:11.1,13/10/2022,07/10/2022 00:00,13/10/2022,,699.5,0.0,0.0
F39304,5926,E,2.0,00:57.1,13/10/2022,13/10/2022 00:00,13/10/2022,,255.15,0.0,0.0
F39305,5458,E,2.0,32:42.7,14/10/2022,22/09/2022 00:00,14/10/2022,,150.6,0.0,0.0
F39306,8724,E,2.0,29:36.9,14/10/2022,14/10/2022 00:00,14/10/2022,,650.0,0.0,0.0
F39307,4348,E,2.0,40:43.9,14/10/2022,14/10/2022 00:00,14/10/2022,,1410.0,0.0,0.0
F39308,3882,E,2.0,43:25.4,14/10/2022,14/10/2022 00:00,14/10/2022,,1440.75,0.0,0.0
F39309,8660,E,2.0,01:03.5,14/10/2022,14/10/2022 00:00,14/10/2022,,391.6586,0.0,0.0
F39310,4649,E,2.0,11:22.6,14/10/2022,14/10/2022 00:00,14/10/2022,,478.5,0.0,0.0
F39311,5926,E,2.0,59:56.7,14/10/2022,14/10/2022 00:00,14/10/2022,,137.994,0.0,0.0
F39312,2768,E,1.0,35:19.0,14/10/2022,14/10/2022 00:00,13/11/2022,,42101.4,0.0,0.0
F39313,8503,C,3.0,51:23.4,17/10/2022,17/10/2022 00:00,17/10/2022,10/11/2022,14000.0,0.0,0.0
F39314,8067,E,2.0,29:50.7,17/10/2022,12/10/2022 00:00,17/10/2022,,13200.0,0.0,0.0
F39315,6607,E,2.0,45:21.3,17/10/2022,20/10/2022 00:00,17/10/2022,,6168.6,0.0,0.0
F39316,4644,E,2.0,12:10.1,17/10/2022,17/10/2022 00:00,17/10/2022,,890.0,0.0,0.0
F39317,161,E,1.0,08:44.3,17/10/2022,20/10/2022 00:00,16/11/2022,,315.55,0.0,0.0
F39318,2527,E,1.0,12:35.1,17/10/2022,20/10/2022 00:00,16/11/2022,,3855.6,0.0,0.0
F39319,7005,C,2.0,17:01.5,17/10/2022,14/10/2022 00:00,17/10/2022,17/10/2022,4568.62,0.0,0.0
F39320,7005,E,2.0,25:24.6,17/10/2022,14/10/2022 00:00,17/10/2022,,4598.62,0.0,0.0
F39321,8564,E,2.0,50:32.2,17/10/2022,17/10/2022 00:00,17/10/2022,,1113.64,0.0,0.0
F39322,6202,E,2.0,53:36.0,18/10/2022,18/10/2022 00:00,18/10/2022,,3407.5008,0.0,0.0
F39323,6202,E,2.0,57:28.2,18/10/2022,21/10/2022 00:00,18/10/2022,,6650.0,0.0,0.0
F39324,8708,E,1.0,45:07.0,18/10/2022,21/10/2022 00:00,18/10/2022,,17592.62,0.0,0.0
F39325,169,E,2.0,03:34.2,18/10/2022,18/10/2022 00:00,18/10/2022,,574.6,0.0,0.0
F39326,5728,E,1.0,21:07.3,18/10/2022,17/10/2022 00:00,02/11/2022,,2116.5,0.0,0.0
F39327,1053,E,1.0,23:30.9,18/10/2022,14/10/2022 00:00,16/01/2023,,17372.82,0.0,0.0
F39328,3968,E,2.0,45:29.3,18/10/2022,18/10/2022 00:00,02/11/2022,,901.11,0.0,0.0
F39329,2837,E,2.0,24:03.4,18/10/2022,18/10/2022 00:00,18/10/2022,,433.44,0.0,0.0
F39330,4649,C,2.0,49:08.7,18/10/2022,18/10/2022 00:00,18/10/2022,18/10/2022,1425.0,0.0,0.0
F39331,4649,E,2.0,11:30.2,18/10/2022,18/10/2022 00:00,18/10/2022,,1425.0,0.0,0.0
F39332,8775,E,2.0,29:44.7,18/10/2022,18/10/2022 00:00,18/10/2022,,670.69,0.0,0.0
F39333,473,E,2.0,50:16.1,18/10/2022,18/10/2022 00:00,18/10/2022,,60.0,0.0,0.0
F39334,8546,E,2.0,15:07.5,18/10/2022,12/10/2022 00:00,18/10/2022,,1466.21,0.0,0.0
F39335,4480,E,2.0,38:09.1,18/10/2022,20/10/2022 00:00,02/11/2022,,11900.0,0.0,0.0
F39336,7090,E,2.0,00:15.5,19/10/2022,19/10/2022 00:00,19/10/2022,,413.655,0.0,0.0
F39337,5926,C,2.0,11:33.6,19/10/2022,19/10/2022 00:00,19/10/2022,19/10/2022,674.6543,0.0,0.0
F39338,6895,E,2.0,12:50.8,19/10/2022,19/10/2022 00:00,19/10/2022,,208.4105,0.0,0.0
F39339,8316,E,2.0,25:34.7,19/10/2022,19/10/2022 00:00,03/11/2022,,1000.0,0.0,0.0
F39340,3624,E,2.0,12:34.9,19/10/2022,13/10/2022 00:00,27/10/2022,,25166.78,0.0,0.0
F39341,6381,E,2.0,04:06.4,19/10/2022,19/10/2022 00:00,19/10/2022,,1763.0814,0.0,0.0
F39342,2385,E,1.0,16:53.2,19/10/2022,19/10/2022 00:00,18/11/2022,,42790.0,0.0,0.0
F39343,3612,E,1.0,19:30.1,19/10/2022,21/10/2022 00:00,18/12/2022,,3600.0,0.0,0.0
F39344,2650,E,2.0,55:54.3,19/10/2022,19/10/2022 00:00,19/10/2022,,336.3,0.0,0.0
F39345,7005,E,2.0,37:27.7,19/10/2022,19/10/2022 00:00,19/10/2022,,1170.0,0.0,0.0
F39346,6401,E,1.0,35:32.3,20/10/2022,20/10/2022 00:00,19/11/2022,,1018.0,0.0,0.0
F39347,6401,E,1.0,54:34.0,20/10/2022,20/10/2022 00:00,19/11/2022,,2036.0,0.0,0.0
F39348,6493,E,2.0,56:06.1,20/10/2022,20/10/2022 00:00,20/10/2022,,969.925,0.0,0.0
F39349,2704,E,2.0,28:43.7,20/10/2022,17/10/2022 00:00,20/10/2022,,906.05,0.0,0.0
F39350,5926,E,2.0,44:40.8,20/10/2022,20/10/2022 00:00,20/10/2022,,143.1035,0.0,0.0
F39351,5691,E,2.0,44:45.5,20/10/2022,20/10/2022 00:00,20/10/2022,,2263.6005,0.0,0.0
F39352,6314,E,2.0,55:32.8,20/10/2022,20/10/2022 00:00,20/10/2022,,353.45,0.0,0.0
F39353,8773,E,2.0,59:06.3,20/10/2022,20/10/2022 00:00,20/10/2022,,1850.0,0.0,0.0
F39354,2774,E,2.0,24:45.6,20/10/2022,20/10/2022 00:00,20/10/2022,,48.04,0.0,0.0
F39355,5926,E,2.0,27:52.2,20/10/2022,20/10/2022 00:00,20/10/2022,,216.769,0.0,0.0
F39356,2704,E,2.0,29:14.9,20/10/2022,20/10/2022 00:00,20/10/2022,,1225.0,0.0,0.0
F39357,5089,E,2.0,51:44.0,20/10/2022,20/10/2022 00:00,20/10/2022,,800.0,0.0,0.0
F39358,9574,E,2.0,55:03.6,20/10/2022,19/10/2022 00:00,20/10/2022,,805.5,0.0,0.0
F39359,6797,E,2.0,59:59.2,21/10/2022,19/10/2022 00:00,21/10/2022,,4424.0,0.0,0.0
F39360,4990,E,2.0,52:31.5,21/10/2022,21/10/2022 00:00,21/10/2022,,813.0,0.0,0.0
F39361,1016,E,1.0,55:59.0,21/10/2022,18/10/2022 00:00,20/11/2022,,4200.0,0.0,0.0
F39362,3926,E,1.0,58:11.9,21/10/2022,19/10/2022 00:00,20/11/2022,,2555.4243,0.0,0.0
F39363,8434,E,2.0,32:17.8,21/10/2022,14/10/2022 00:00,21/10/2022,,9538.0,0.0,0.0
F39364,8559,E,2.0,00:04.2,21/10/2022,18/10/2022 00:00,21/10/2022,,1696.2,0.0,0.0
F39365,2357,E,2.0,59:07.6,21/10/2022,18/10/2022 00:00,21/10/2022,,20772.9,0.0,0.0
F39366,2357,E,2.0,02:34.2,21/10/2022,17/10/2022 00:00,21/10/2022,,13861.6,0.0,0.0
F39367,5926,E,2.0,36:39.8,21/10/2022,20/10/2022 00:00,21/10/2022,,86.2,0.0,0.0
F39368,5458,E,2.0,37:30.7,21/10/2022,21/10/2022 00:00,21/10/2022,,3292.3,0.0,0.0
F39369,6144,E,2.0,25:16.2,24/10/2022,24/10/2022 00:00,24/10/2022,,525.0,0.0,0.0
F39370,6895,E,2.0,27:22.4,24/10/2022,24/10/2022 00:00,24/10/2022,,590.8698,0.0,0.0
F39371,6493,E,2.0,36:36.2,24/10/2022,24/10/2022 00:00,24/10/2022,,745.69,0.0,0.0
F39372,8751,E,1.0,19:56.3,24/10/2022,21/10/2022 00:00,24/10/2022,,4039.0,0.0,0.0
F39373,2542,E,2.0,52:53.2,24/10/2022,24/10/2022 00:00,24/10/2022,,1848.0,0.0,0.0
F39374,6490,E,2.0,58:16.5,24/10/2022,28/09/2022 00:00,01/11/2022,,7200.0,0.0,0.0
F39375,6381,E,2.0,26:44.1,24/10/2022,24/10/2022 00:00,24/10/2022,,1636.0,0.0,0.0
F39376,4605,E,2.0,32:37.5,24/10/2022,18/10/2022 00:00,24/10/2022,,620.2,0.0,0.0
F39377,4605,E,2.0,45:26.1,24/10/2022,24/10/2022 00:00,24/10/2022,,146.875,0.0,0.0
F39378,6555,E,2.0,51:38.0,24/10/2022,24/10/2022 00:00,24/10/2022,,1734.25,0.0,0.0
F39379,6745,E,2.0,35:44.6,24/10/2022,24/10/2022 00:00,24/10/2022,,3284.7,0.0,0.0
F39380,8177,E,2.0,52:39.8,24/10/2022,19/10/2022 00:00,24/10/2022,,3961.66,0.0,0.0
F39381,6493,E,2.0,04:04.8,24/10/2022,24/10/2022 00:00,24/10/2022,,745.69,0.0,0.0
F39382,8325,E,2.0,52:26.0,24/10/2022,24/10/2022 00:00,24/10/2022,,600.0,0.0,0.0
F39383,8242,E,2.0,03:07.4,24/10/2022,24/10/2022 00:00,24/10/2022,,1090.8,0.0,0.0
F39384,8774,E,2.0,14:20.2,24/10/2022,20/10/2022 00:00,24/10/2022,,9471.2,0.0,0.0
F39385,8774,E,2.0,17:52.9,24/10/2022,21/10/2022 00:00,24/10/2022,,742.45,0.0,0.0
F39386,8132,E,2.0,05:45.5,25/10/2022,25/10/2022 00:00,25/10/2022,,137.94,0.0,0.0
F39387,6053,E,2.0,10:30.2,25/10/2022,21/10/2022 00:00,25/10/2022,,1208.25,0.0,0.0
F39388,6053,E,2.0,11:46.6,25/10/2022,21/10/2022 00:00,25/10/2022,,1208.25,0.0,0.0
F39389,6895,E,2.0,10:25.5,25/10/2022,25/10/2022 00:00,25/10/2022,,120.0,0.0,0.0
F39390,8341,E,2.0,21:21.4,25/10/2022,06/10/2022 00:00,25/10/2022,,20235.2,0.0,0.0
F39391,5926,E,2.0,49:56.3,25/10/2022,24/10/2022 00:00,25/10/2022,,148.0,0.0,0.0
F39392,4958,C,2.0,24:45.5,25/10/2022,25/10/2022 00:00,25/10/2022,25/10/2022,366.4,0.0,0.0
F39393,4381,E,2.0,29:03.4,25/10/2022,25/10/2022 00:00,25/10/2022,,352.1,0.0,0.0
F39394,1965,E,2.0,47:13.7,25/10/2022,25/10/2022 00:00,24/11/2022,,2684.0,402.6,0.0
F39395,7057,E,2.0,22:03.5,25/10/2022,25/10/2022 00:00,25/10/2022,,437.5,0.0,0.0
F39396,8778,E,2.0,07:16.3,25/10/2022,31/10/2022 00:00,25/10/2022,,4978.96,0.0,0.0
F39397,4958,E,2.0,19:44.7,25/10/2022,25/10/2022 00:00,25/10/2022,,366.4,0.0,0.0
F39398,8322,E,2.0,41:38.6,25/10/2022,25/10/2022 00:00,25/10/2022,,88.0,0.0,0.0
F39399,6278,E,2.0,00:54.0,25/10/2022,25/10/2022 00:00,25/10/2022,,2141.2,0.0,0.0
F39400,6278,E,2.0,04:36.9,25/10/2022,25/10/2022 00:00,25/10/2022,,2240.1225,0.0,0.0
F39401,5454,E,2.0,14:09.0,25/10/2022,25/10/2022 00:00,25/10/2022,,637.5006,0.0,0.0
F39402,8779,E,2.0,06:04.9,25/10/2022,25/10/2022 00:00,25/10/2022,,1703.7504,0.0,0.0
F39403,6797,E,2.0,51:04.8,26/10/2022,26/10/2022 00:00,26/10/2022,,2178.13,0.0,0.0
F39404,8769,E,1.0,02:56.8,26/10/2022,27/10/2022 00:00,26/10/2022,,3236.0,0.0,0.0
F39405,8771,E,2.0,15:11.7,26/10/2022,17/10/2022 00:00,26/10/2022,,7769.69,0.0,0.0
F39406,5926,E,2.0,21:50.4,26/10/2022,26/10/2022 00:00,26/10/2022,,653.456,0.0,0.0
